user_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,sessions,total_time_min,user_group,satisfaction_rating
user_00268,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,17,96.64,professional,
user_00269,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,19,35.01,casual,
user_00270,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,190.76,professional,
user_00271,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,17,16.51,professional,
user_00272,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,10,81.49,professional,
user_00273,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,11,35.57,casual,
user_00274,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,8,255.04,professional,
user_00275,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,65.34,casual,
user_00276,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,16,216.08,casual,
user_00277,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,4,118.43,casual,
user_00278,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,19,91.54,disinterested,
user_00279,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,18,216.07,disinterested,
user_00280,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,17,192.65,casual,
user_00281,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,17,118.71,casual,
user_00282,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,12,289.0,disinterested,
user_00283,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,6,120.16,professional,
user_00284,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,5,189.05,professional,
user_00285,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,10,198.13,professional,
user_00286,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,249.71,disinterested,
user_00287,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,5,207.06,casual,
user_00288,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,2,204.41,casual,
user_00289,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,8,142.66,casual,
user_00290,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,16,11.58,disinterested,
user_00291,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,4,30.76,professional,
user_00292,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,9,246.9,casual,
user_00293,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,12,127.08,disinterested,
user_00294,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,2,70.6,disinterested,
user_00295,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,9,186.66,casual,
user_00296,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,15,121.9,professional,
user_00297,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,189.25,disinterested,
user_00298,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,4,125.65,casual,
user_00299,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,8,122.03,casual,
user_00300,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,15,129.27,professional,
user_00301,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,3,228.18,disinterested,
user_00302,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,2,32.47,casual,
user_00303,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,14,86.32,disinterested,
user_00304,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,5,24.59,professional,
user_00305,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,7,192.87,casual,
user_00306,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,19,8.82,professional,
user_00307,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,2,207.59,casual,5.0
user_00308,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,13,105.53,casual,
user_00309,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,4,189.27,disinterested,
user_00310,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,15,18.72,casual,
user_00311,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,8,76.19,casual,
user_00312,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,269.13,casual,
user_00313,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,4,128.43,professional,
user_00314,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,9,128.73,casual,
user_00315,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,8,163.2,casual,
user_00316,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,122.17,casual,
user_00317,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,13,89.92,casual,
user_00318,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,12,143.75,disinterested,
user_00319,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,6,43.13,disinterested,
user_00320,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,10,77.05,professional,
user_00321,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,17,274.25,disinterested,
user_00322,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,19,289.53,professional,
user_00323,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,5,160.27,disinterested,
user_00324,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,4,6.82,casual,
user_00325,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,174.63,disinterested,
user_00326,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,8,88.0,casual,
user_00327,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,6,64.67,casual,
user_00328,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,10,141.75,professional,
user_00329,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,13,193.97,disinterested,
user_00330,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,14,268.22,professional,
user_00331,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,8,208.6,disinterested,
user_00332,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,13,47.58,casual,5.0
user_00333,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,2,194.76,professional,
user_00334,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,8,190.53,casual,
user_00335,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,19,216.86,disinterested,
user_00336,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,17,111.95,professional,
user_00337,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,6,257.62,casual,
user_00338,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,16,121.78,professional,
user_00339,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,91.68,professional,
user_00340,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,14,210.22,professional,
user_00341,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,4,284.81,casual,
user_00342,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,11,61.24,casual,
user_00343,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,9,22.28,casual,
user_00344,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,9,203.7,casual,
user_00345,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,7,228.17,professional,
user_00346,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,14,111.41,disinterested,
user_00347,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,15,231.39,disinterested,
user_00348,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,8,205.86,casual,
user_00349,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,12,132.79,casual,
user_00350,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,15,286.36,professional,
user_00351,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,12,292.99,disinterested,
user_00352,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,18,137.41,professional,
user_00353,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,147.66,casual,
user_00354,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,19,165.93,casual,
user_00355,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,10,217.01,disinterested,
user_00356,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,5,71.16,casual,
user_00357,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,13,174.38,casual,
user_00358,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,21.18,disinterested,
user_00359,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,15,208.78,professional,5.0
user_00360,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,2,176.54,disinterested,
user_00361,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,7,188.78,professional,
user_00362,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,3,71.06,professional,
user_00363,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,162.95,casual,
user_00364,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,3,288.17,casual,
user_00365,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,17,138.6,casual,
user_00366,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,10,129.32,disinterested,
user_00367,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,4,237.47,professional,
user_00368,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,8,5.5,disinterested,
user_00369,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,13,274.8,casual,1.0
user_00370,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,4,126.9,casual,
user_00371,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,12,49.14,casual,
user_00372,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,13,85.94,disinterested,
user_00373,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,5,161.63,professional,
user_00374,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,9,291.08,professional,
user_00375,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,7,281.05,professional,
user_00376,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,221.27,casual,
user_00377,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,14,123.78,disinterested,
user_00378,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,96.25,disinterested,
user_00379,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,7,37.9,casual,
user_00380,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,18,215.83,professional,
user_00381,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,273.24,casual,
user_00382,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,4,43.43,professional,
user_00383,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,5,226.95,casual,
user_00384,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,14,12.73,disinterested,
user_00385,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,7,270.44,disinterested,
user_00386,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,12,101.25,casual,
user_00387,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,11,197.08,casual,
user_00388,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,19,99.66,disinterested,
user_00389,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,7,192.59,casual,
user_00390,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,17,296.41,casual,
user_00391,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,8,193.82,professional,
user_00392,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,167.98,disinterested,
user_00393,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,9,28.59,professional,
user_00394,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,11,22.88,professional,
user_00395,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,16,77.81,disinterested,3.0
user_00396,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,10,137.98,professional,
user_00397,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,5,178.5,casual,
user_00398,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,5,220.56,casual,
user_00399,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,2,228.63,professional,
user_00400,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,17,236.74,professional,
user_00401,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,7,286.06,professional,
user_00402,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,18,166.13,disinterested,
user_00403,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,6,237.48,disinterested,
user_00404,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4,51.22,casual,
user_00405,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,6,82.3,casual,
user_00406,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,16,49.09,professional,
user_00407,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,269.58,professional,
user_00408,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,153.85,casual,
user_00409,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,18,27.57,disinterested,
user_00410,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,36.2,professional,
user_00411,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,42.94,disinterested,
user_00412,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,6,275.43,casual,
user_00413,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,17,73.18,casual,
user_00414,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,11,295.31,disinterested,
user_00415,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,16,208.89,casual,
user_00416,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,3,66.37,casual,
user_00417,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,15,290.95,casual,
user_00418,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,17,140.77,casual,
user_00419,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,17,149.02,casual,
user_00420,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,2,164.73,disinterested,
user_00421,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,5,107.22,casual,
user_00422,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,16,223.09,casual,
user_00423,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,13,14.15,disinterested,
user_00424,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,8,132.2,casual,
user_00425,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,13,81.27,casual,
user_00426,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,11,245.24,disinterested,
user_00427,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,2,296.88,casual,
user_00428,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,6,258.51,casual,
user_00429,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,13,41.5,disinterested,
user_00430,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,5,163.62,professional,
user_00431,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,13,234.97,casual,
user_00432,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,13,183.38,casual,
user_00433,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,17,42.31,professional,
user_00434,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,19,89.01,professional,
user_00435,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,5,178.3,casual,4.0
user_00436,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,19,244.74,disinterested,
user_00437,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,19,269.7,professional,
user_00438,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,8,17.96,disinterested,
user_00439,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,2,127.47,casual,
user_00440,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,5,55.59,casual,
user_00441,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,14,194.45,casual,
user_00442,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,14,170.95,professional,
user_00443,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,11,212.36,casual,
user_00444,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,19,231.21,casual,2.0
user_00445,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,12,199.88,disinterested,
user_00446,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,15,18.42,professional,
user_00447,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,10,285.47,professional,
user_00448,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,7,285.42,professional,
user_00449,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,12,222.43,professional,
user_00450,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,9,221.3,professional,
user_00451,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,17,64.27,professional,
user_00452,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,19,23.87,professional,
user_00453,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,27.32,disinterested,
user_00454,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,7,213.38,professional,
user_00455,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,9,241.11,professional,
user_00456,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,3,76.39,disinterested,
user_00457,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,2,88.72,professional,
user_00458,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,2,249.44,professional,
user_00459,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,19,48.78,disinterested,
user_00460,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,16,184.78,casual,
user_00461,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6,28.97,professional,
user_00462,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,12,116.76,casual,
user_00463,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,16,270.77,casual,
user_00464,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,18,277.21,casual,
user_00465,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,19,91.07,casual,
user_00466,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,12,285.95,casual,
user_00467,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,16,34.68,casual,5.0
user_00468,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,10,279.27,professional,
user_00469,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,44.68,professional,
user_00470,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,3,41.47,casual,
user_00471,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,13,59.4,professional,
user_00472,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,19,165.5,casual,
user_00473,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,7,150.0,professional,
user_00474,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,10,178.83,casual,
user_00475,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,14,182.47,disinterested,
user_00476,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,10,247.5,disinterested,
user_00477,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,16,231.3,disinterested,
user_00478,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,6,152.32,professional,
user_00479,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,178.96,casual,3.0
user_00480,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,11,171.7,disinterested,
user_00481,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,6,31.5,casual,
user_00482,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,210.93,disinterested,
user_00483,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,12,245.7,casual,
user_00484,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,9,9.52,disinterested,
user_00485,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,8,21.83,casual,
user_00486,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,8,229.79,professional,
user_00487,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,17,8.0,disinterested,
user_00488,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,19,72.57,casual,
user_00489,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,11,189.87,professional,5.0
user_00490,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,7,116.7,casual,
user_00491,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,18,268.89,professional,
user_00492,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,12,242.32,professional,
user_00493,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,12,89.55,professional,
user_00494,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,9,79.7,disinterested,
user_00495,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,11,279.01,casual,
user_00496,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3,213.48,disinterested,
user_00497,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,5,239.61,disinterested,
user_00498,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,147.91,casual,
user_00499,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,2,186.07,casual,
user_00500,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,19,41.06,disinterested,
user_00501,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,5,292.49,casual,
user_00502,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,10,266.82,casual,
user_00503,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,55.66,professional,
user_00504,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,6,157.41,casual,
user_00505,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,10,128.41,casual,
user_00506,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,11,188.25,casual,
user_00507,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,13,214.97,casual,
user_00508,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,14,226.6,casual,
user_00509,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,9,289.52,casual,
user_00510,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,17,264.89,casual,
user_00511,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,2,126.67,casual,
user_00512,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,12,36.58,casual,
user_00513,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,15,149.39,casual,
user_00514,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,5,237.67,professional,3.0
user_00515,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,7,149.71,professional,
user_00516,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,17,179.32,casual,
user_00517,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,6,276.01,disinterested,
user_00518,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,3,150.61,disinterested,
user_00519,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,7,294.4,casual,
user_00520,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,16,115.29,casual,
user_00521,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,11,142.24,casual,
user_00522,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,17,298.25,professional,
user_00523,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8,201.9,casual,
user_00524,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,17,264.92,casual,
user_00525,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,9,210.89,casual,5.0
user_00526,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,5,110.64,professional,
user_00527,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,12,299.53,casual,
user_00528,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,10,26.91,disinterested,
user_00529,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,14,157.39,casual,
user_00530,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,70.59,casual,
user_00531,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,8,33.03,casual,
user_00532,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,8,60.75,professional,
user_00533,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,7,43.92,casual,
user_00534,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,2,19.5,disinterested,
user_00535,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,12,277.72,casual,
